Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-04-20 09:15:00+05:30,1581.5999755859375,1583.800048828125,1563.75,1576.0,0,0.0,0.0
2022-04-20 10:15:00+05:30,1575.8499755859375,1596.0,1575.449951171875,1588.949951171875,1665685,0.0,0.0
2022-04-20 11:15:00+05:30,1589.1500244140625,1592.550048828125,1583.25,1585.5,987933,0.0,0.0
2022-04-20 12:15:00+05:30,1585.4000244140625,1595.0,1585.4000244140625,1586.1500244140625,1447514,0.0,0.0
2022-04-20 13:15:00+05:30,1586.199951171875,1592.550048828125,1582.3499755859375,1588.050048828125,973786,0.0,0.0
2022-04-20 14:15:00+05:30,1588.050048828125,1591.5999755859375,1583.5,1586.300048828125,1544323,0.0,0.0
2022-04-20 15:15:00+05:30,1586.300048828125,1593.0,1585.0,1593.0,736909,0.0,0.0
2022-04-21 09:15:00+05:30,1595.050048828125,1604.449951171875,1589.5,1601.9000244140625,0,0.0,0.0
2022-04-21 10:15:00+05:30,1602.0,1624.699951171875,1601.300048828125,1622.300048828125,1438676,0.0,0.0
2022-04-21 11:15:00+05:30,1622.25,1625.949951171875,1616.300048828125,1621.699951171875,1339414,0.0,0.0
2022-04-21 12:15:00+05:30,1621.5999755859375,1625.699951171875,1620.0,1625.0,658705,0.0,0.0
2022-04-21 13:15:00+05:30,1625.1500244140625,1625.75,1618.0,1623.8499755859375,641046,0.0,0.0
2022-04-21 14:15:00+05:30,1623.949951171875,1625.3499755859375,1617.0,1617.6500244140625,1516963,0.0,0.0
2022-04-21 15:15:00+05:30,1617.699951171875,1618.0,1615.0,1616.0,910068,0.0,0.0
2022-04-22 09:15:00+05:30,1603.9000244140625,1610.1500244140625,1592.1500244140625,1603.9000244140625,0,0.0,0.0
2022-04-22 10:15:00+05:30,1603.949951171875,1606.0999755859375,1596.4000244140625,1602.0,789837,0.0,0.0
2022-04-22 11:15:00+05:30,1602.050048828125,1605.4000244140625,1599.3499755859375,1601.949951171875,598734,0.0,0.0
2022-04-22 12:15:00+05:30,1601.9000244140625,1604.050048828125,1597.0999755859375,1597.699951171875,758719,0.0,0.0
2022-04-22 13:15:00+05:30,1597.699951171875,1600.949951171875,1593.199951171875,1593.5,912681,0.0,0.0
2022-04-22 14:15:00+05:30,1593.5999755859375,1594.4000244140625,1582.4000244140625,1584.5,1949312,0.0,0.0
2022-04-22 15:15:00+05:30,1584.5,1588.0999755859375,1582.5,1587.6500244140625,914029,0.0,0.0
2022-04-25 09:15:00+05:30,1572.300048828125,1572.300048828125,1554.1500244140625,1561.8499755859375,0,0.0,0.0
2022-04-25 10:15:00+05:30,1561.8499755859375,1563.949951171875,1555.0,1561.050048828125,868274,0.0,0.0
2022-04-25 11:15:00+05:30,1561.0,1563.0999755859375,1559.75,1560.050048828125,714581,0.0,0.0
2022-04-25 12:15:00+05:30,1560.0,1562.0,1557.0,1561.5,699205,0.0,0.0
2022-04-25 13:15:00+05:30,1561.3499755859375,1572.0,1560.0,1562.5,957311,0.0,0.0
2022-04-25 14:15:00+05:30,1562.300048828125,1569.0,1559.300048828125,1560.050048828125,1553256,0.0,0.0
2022-04-25 15:15:00+05:30,1560.050048828125,1564.949951171875,1558.300048828125,1564.699951171875,729541,0.0,0.0
2022-04-26 09:15:00+05:30,1579.25,1589.199951171875,1567.6500244140625,1583.050048828125,0,0.0,0.0
2022-04-26 10:15:00+05:30,1583.050048828125,1585.449951171875,1580.0,1582.949951171875,313524,0.0,0.0
2022-04-26 11:15:00+05:30,1582.949951171875,1592.0,1582.550048828125,1586.9000244140625,598003,0.0,0.0
2022-04-26 12:15:00+05:30,1586.9000244140625,1591.0,1579.3499755859375,1580.050048828125,673323,0.0,0.0
2022-04-26 13:15:00+05:30,1580.0,1585.6500244140625,1579.5,1583.699951171875,352899,0.0,0.0
2022-04-26 14:15:00+05:30,1583.800048828125,1588.199951171875,1574.0999755859375,1584.199951171875,1516111,0.0,0.0
2022-04-26 15:15:00+05:30,1584.199951171875,1584.25,1573.800048828125,1576.800048828125,682896,0.0,0.0
2022-04-27 09:15:00+05:30,1569.300048828125,1569.300048828125,1552.0,1553.3499755859375,0,0.0,0.0
2022-04-27 10:15:00+05:30,1553.3499755859375,1559.9000244140625,1550.5,1559.449951171875,774816,0.0,0.0
2022-04-27 11:15:00+05:30,1559.5,1562.9000244140625,1555.5999755859375,1556.199951171875,988717,0.0,0.0
2022-04-27 12:15:00+05:30,1556.199951171875,1559.9000244140625,1554.1500244140625,1555.5,776628,0.0,0.0
2022-04-27 13:15:00+05:30,1555.5,1566.800048828125,1554.199951171875,1556.25,1439142,0.0,0.0
2022-04-27 14:15:00+05:30,1556.25,1562.0,1551.550048828125,1552.050048828125,2046077,0.0,0.0
2022-04-27 15:15:00+05:30,1552.050048828125,1556.3499755859375,1551.449951171875,1556.3499755859375,828687,0.0,0.0
2022-04-28 09:15:00+05:30,1569.0,1572.800048828125,1558.0,1564.3499755859375,0,0.0,0.0
2022-04-28 10:15:00+05:30,1564.3499755859375,1572.3499755859375,1562.0,1568.1500244140625,840337,0.0,0.0
2022-04-28 11:15:00+05:30,1568.1500244140625,1585.0,1568.0,1581.949951171875,1027861,0.0,0.0
2022-04-28 12:15:00+05:30,1581.949951171875,1592.1500244140625,1580.949951171875,1591.6500244140625,981385,0.0,0.0
2022-04-28 13:15:00+05:30,1591.8499755859375,1601.6500244140625,1587.0,1599.3499755859375,1164540,0.0,0.0
2022-04-28 14:15:00+05:30,1599.300048828125,1600.0,1580.050048828125,1580.75,2320365,0.0,0.0
2022-04-28 15:15:00+05:30,1580.5999755859375,1582.0,1576.8499755859375,1580.0,1298556,0.0,0.0
2022-04-29 09:15:00+05:30,1589.8499755859375,1597.0999755859375,1576.449951171875,1578.949951171875,0,0.0,0.0
2022-04-29 10:15:00+05:30,1578.949951171875,1585.0,1577.800048828125,1583.0999755859375,1018639,0.0,0.0
2022-04-29 11:15:00+05:30,1583.0999755859375,1584.8499755859375,1578.5,1583.1500244140625,861289,0.0,0.0
2022-04-29 12:15:00+05:30,1583.199951171875,1583.550048828125,1580.0,1580.1500244140625,652254,0.0,0.0
2022-04-29 13:15:00+05:30,1580.0,1589.1500244140625,1579.25,1581.550048828125,937957,0.0,0.0
2022-04-29 14:15:00+05:30,1581.5,1582.3499755859375,1561.75,1562.0999755859375,3591921,0.0,0.0
2022-04-29 15:15:00+05:30,1562.4000244140625,1569.0,1561.1500244140625,1568.0,1441911,0.0,0.0
2022-05-02 09:15:00+05:30,1548.75,1551.6500244140625,1533.0,1535.449951171875,0,0.0,0.0
2022-05-02 10:15:00+05:30,1535.449951171875,1540.75,1534.050048828125,1535.0,894314,0.0,0.0
2022-05-02 11:15:00+05:30,1535.0,1540.9000244140625,1533.5,1534.4000244140625,833286,0.0,0.0
2022-05-02 12:15:00+05:30,1534.4000244140625,1536.8499755859375,1531.0,1534.4000244140625,879708,0.0,0.0
2022-05-02 13:15:00+05:30,1534.3499755859375,1538.1500244140625,1534.3499755859375,1538.050048828125,756082,0.0,0.0
