Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-04-20 09:15:00+05:30,767.0,769.8499755859375,762.7000122070312,764.5999755859375,0,0.0,0.0
2022-04-20 10:15:00+05:30,764.5499877929688,765.5999755859375,757.9000244140625,761.0,2606559,0.0,0.0
2022-04-20 11:15:00+05:30,761.0499877929688,762.0,756.75,758.7000122070312,1688218,0.0,0.0
2022-04-20 12:15:00+05:30,758.7000122070312,764.5999755859375,758.0,760.8499755859375,1818939,0.0,0.0
2022-04-20 13:15:00+05:30,760.6500244140625,762.5999755859375,756.7000122070312,758.5,1686016,0.0,0.0
2022-04-20 14:15:00+05:30,758.4500122070312,761.0,753.7999877929688,755.4000244140625,3123905,0.0,0.0
2022-04-20 15:15:00+05:30,755.2999877929688,756.7999877929688,754.7000122070312,755.5499877929688,1667646,0.0,0.0
2022-04-21 09:15:00+05:30,758.4000244140625,761.0,754.5499877929688,755.5999755859375,0,0.0,0.0
2022-04-21 10:15:00+05:30,755.75,758.75,751.2999877929688,758.7000122070312,1395412,0.0,0.0
2022-04-21 11:15:00+05:30,758.7000122070312,761.0,757.9000244140625,758.7000122070312,1000479,0.0,0.0
2022-04-21 12:15:00+05:30,758.75,759.9000244140625,757.0999755859375,758.0,666413,0.0,0.0
2022-04-21 13:15:00+05:30,757.7999877929688,762.7000122070312,757.6500244140625,759.7999877929688,1046596,0.0,0.0
2022-04-21 14:15:00+05:30,759.8499755859375,763.9500122070312,759.25,763.4000244140625,1891916,0.0,0.0
2022-04-21 15:15:00+05:30,763.4000244140625,763.6500244140625,761.1500244140625,763.6500244140625,1412558,0.0,0.0
2022-04-22 09:15:00+05:30,757.8499755859375,757.8499755859375,751.25,751.5999755859375,0,0.0,0.0
2022-04-22 10:15:00+05:30,751.5999755859375,756.9500122070312,751.0499877929688,752.9500122070312,2830324,0.0,0.0
2022-04-22 11:15:00+05:30,752.9500122070312,754.9500122070312,751.0999755859375,754.0999755859375,1563344,0.0,0.0
2022-04-22 12:15:00+05:30,754.0499877929688,754.9000244140625,752.0999755859375,752.5499877929688,2060855,0.0,0.0
2022-04-22 13:15:00+05:30,752.4500122070312,753.8499755859375,745.9500122070312,747.5999755859375,1813935,0.0,0.0
2022-04-22 14:15:00+05:30,747.3499755859375,751.4000244140625,746.25,748.1500244140625,2931193,0.0,0.0
2022-04-22 15:15:00+05:30,748.4500122070312,748.5,746.0,747.6500244140625,1012116,0.0,0.0
2022-04-25 09:15:00+05:30,746.4500122070312,761.1500244140625,745.1500244140625,759.5,2055778,0.0,0.0
2022-04-25 10:15:00+05:30,759.5499877929688,762.1500244140625,757.4000244140625,759.2999877929688,4861063,0.0,0.0
2022-04-25 11:15:00+05:30,759.3499755859375,760.8499755859375,756.8499755859375,757.7000122070312,2525747,0.0,0.0
2022-04-25 12:15:00+05:30,757.7000122070312,758.5499877929688,752.25,757.7000122070312,2761603,0.0,0.0
2022-04-25 13:15:00+05:30,757.5,759.8499755859375,753.75,755.5,2148608,0.0,0.0
2022-04-25 14:15:00+05:30,755.25,755.7999877929688,750.6500244140625,751.6500244140625,4320046,0.0,0.0
2022-04-25 15:15:00+05:30,751.5,755.2999877929688,750.0,754.9500122070312,2329430,0.0,0.0
2022-04-26 09:15:00+05:30,764.8499755859375,765.0499877929688,757.1500244140625,757.5999755859375,0,0.0,0.0
2022-04-26 10:15:00+05:30,757.5999755859375,758.7000122070312,756.0999755859375,756.4500122070312,1678964,0.0,0.0
2022-04-26 11:15:00+05:30,756.4500122070312,761.0999755859375,756.2999877929688,758.9500122070312,2417643,0.0,0.0
2022-04-26 12:15:00+05:30,758.9000244140625,760.0,754.7999877929688,755.9500122070312,1456203,0.0,0.0
2022-04-26 13:15:00+05:30,755.7000122070312,758.4500122070312,755.7000122070312,757.25,1281048,0.0,0.0
2022-04-26 14:15:00+05:30,757.2999877929688,758.3499755859375,751.7000122070312,754.0,4672805,0.0,0.0
2022-04-26 15:15:00+05:30,753.8499755859375,755.0499877929688,752.5,753.3499755859375,2026575,0.0,0.0
2022-04-27 09:15:00+05:30,748.5,749.9000244140625,742.5,743.7999877929688,0,0.0,0.0
2022-04-27 10:15:00+05:30,743.9000244140625,743.9500122070312,738.6500244140625,739.8499755859375,2613055,0.0,0.0
2022-04-27 11:15:00+05:30,739.75,739.9500122070312,734.8499755859375,737.2000122070312,2571954,0.0,0.0
2022-04-27 12:15:00+05:30,736.9500122070312,738.0,732.5999755859375,734.0,2678147,0.0,0.0
2022-04-27 13:15:00+05:30,733.9500122070312,740.7999877929688,733.8499755859375,737.5499877929688,3080391,0.0,0.0
2022-04-27 14:15:00+05:30,737.5499877929688,740.3499755859375,735.1500244140625,736.0499877929688,4030817,0.0,0.0
2022-04-27 15:15:00+05:30,736.0499877929688,737.9500122070312,735.7000122070312,736.3499755859375,1821298,0.0,0.0
2022-04-28 09:15:00+05:30,740.2999877929688,741.8499755859375,734.7000122070312,738.9000244140625,0,0.0,0.0
2022-04-28 10:15:00+05:30,738.7000122070312,741.0999755859375,735.9000244140625,737.2999877929688,2962153,0.0,0.0
2022-04-28 11:15:00+05:30,737.0999755859375,743.2999877929688,737.0999755859375,743.1500244140625,2109196,0.0,0.0
2022-04-28 12:15:00+05:30,743.0499877929688,749.2000122070312,742.75,748.9000244140625,2315328,0.0,0.0
2022-04-28 13:15:00+05:30,748.7999877929688,751.4000244140625,746.2000122070312,750.5,2142146,0.0,0.0
2022-04-28 14:15:00+05:30,750.6500244140625,751.9000244140625,744.5999755859375,745.7999877929688,3487445,0.0,0.0
2022-04-28 15:15:00+05:30,745.75,749.25,745.5,747.5,2326377,0.0,0.0
2022-04-29 09:15:00+05:30,752.5499877929688,758.0,751.5999755859375,753.5,0,0.0,0.0
2022-04-29 10:15:00+05:30,753.5,755.7000122070312,753.25,754.7000122070312,1962338,0.0,0.0
2022-04-29 11:15:00+05:30,754.5,757.0,752.9000244140625,756.0999755859375,1996699,0.0,0.0
2022-04-29 12:15:00+05:30,756.0999755859375,759.7000122070312,755.0,759.5499877929688,1662506,0.0,0.0
2022-04-29 13:15:00+05:30,759.5499877929688,759.9500122070312,753.5499877929688,753.7999877929688,2668874,0.0,0.0
2022-04-29 14:15:00+05:30,753.7999877929688,754.0,742.2000122070312,742.3499755859375,4638209,0.0,0.0
2022-04-29 15:15:00+05:30,742.3499755859375,743.5499877929688,740.2000122070312,743.2999877929688,2293833,0.0,0.0
2022-05-02 09:15:00+05:30,732.5,739.2999877929688,731.7999877929688,736.0,0,0.0,0.0
2022-05-02 10:15:00+05:30,735.9000244140625,739.1500244140625,735.0,737.5,1556634,0.0,0.0
2022-05-02 11:15:00+05:30,737.5999755859375,739.0,736.75,738.6500244140625,1077455,0.0,0.0
2022-05-02 12:15:00+05:30,738.75,742.1500244140625,738.0499877929688,740.2999877929688,1618462,0.0,0.0
2022-05-02 13:15:00+05:30,740.3499755859375,741.25,736.6500244140625,737.75,1424109,0.0,0.0
2022-05-02 14:15:00+05:30,737.75,743.7999877929688,737.0,741.0,2212359,0.0,0.0
2022-05-02 15:15:00+05:30,740.9500122070312,742.5999755859375,740.2999877929688,741.0,846287,0.0,0.0
2022-05-04 09:15:00+05:30,746.75,747.0,740.0999755859375,740.0999755859375,0,0.0,0.0
