Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,3.2362997143317003,3.2654553997808544,2.9745447378466445,3.0335042476654053,41022000,0.0,0.0
1996-01-08 00:00:00+05:30,3.033503074437746,3.054883587039277,2.902625497787061,2.967416286468506,31635000,0.0,0.0
1996-01-15 00:00:00+05:30,2.96741709912389,2.9803757052918445,2.6985354053885584,2.764622211456299,29457000,0.0,0.0
1996-01-22 00:00:00+05:30,2.7646215812011574,2.7847066515400916,2.416695110651164,2.4387240409851074,35797500,0.0,0.0
1996-01-29 00:00:00+05:30,2.4387244765049636,3.1747476897255984,2.4303014524247373,3.1183793544769287,75658500,0.0,0.0
1996-02-05 00:00:00+05:30,3.1183790000467115,3.730003979511698,3.1112522544070425,3.6516072750091553,81090000,0.0,0.0
1996-02-12 00:00:00+05:30,3.699553290139245,3.8744885134623726,3.4987022420475706,3.6587352752685547,65538000,0.0,0.0
1996-02-19 00:00:00+05:30,3.659382598680464,3.725468845802805,3.420952318946082,3.5362801551818848,22135500,0.0,0.0
1996-02-26 00:00:00+05:30,3.536281010799845,3.628283935300482,3.240186880332266,3.3483877182006836,26928000,0.0,0.0
1996-03-04 00:00:00+05:30,3.348387522546043,3.4015160079633753,3.2136227263432873,3.2673990726470947,19966500,0.0,0.0
1996-03-11 00:00:00+05:30,3.2673986016874927,3.420952453672463,3.0717301834775053,3.2693421840667725,44064000,0.0,0.0
1996-03-18 00:00:00+05:30,3.0969995755502913,3.133282289421023,2.7989621433098852,2.8780064582824707,65380500,0.0,0.0
1996-03-25 00:00:00+05:30,2.7860022250490926,2.9933329141766865,2.6045881848706838,2.901329755783081,173349000,0.0,0.0
1996-04-01 00:00:00+05:30,2.900683091687573,3.161790212155572,2.900683091687573,3.120971918106079,104004000,0.0,0.0
1996-04-08 00:00:00+05:30,3.179931017782515,3.401515537306305,3.1488317531716294,3.2233407497406006,191664000,0.0,0.0
1996-04-15 00:00:00+05:30,3.2233401657331413,3.628282563881342,3.2136216994377604,3.5472941398620605,154858500,0.0,0.0
