Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-17 00:00:00+05:30,862.58744934483,909.0306732856234,850.7169798584333,865.8023681640625,48792877,0.0,0.0
2022-05-18 00:00:00+05:30,875.9912702954446,881.3824545110996,864.6648506958763,866.8905639648438,8919761,0.0,0.0
2022-05-19 00:00:00+05:30,857.6415006700548,857.6415006700548,828.954530059407,831.7737426757812,7372427,0.0,0.0
2022-05-20 00:00:00+05:30,839.390596275634,847.5515443858161,816.0948110181993,817.232421875,7078291,0.0,0.0
2022-05-23 00:00:00+05:30,817.2324386015607,843.4958418911488,794.9753069364295,808.0327758789062,12444648,0.0,0.0
2022-05-24 00:00:00+05:30,809.1704062163764,825.6901564136648,808.0327953089367,814.21533203125,4287864,0.0,0.0
2022-05-25 00:00:00+05:30,822.5246743718933,832.3672847754829,805.4608732499267,811.445556640625,4013031,0.0,0.0
2022-05-26 00:00:00+05:30,811.4455716912241,815.8969981534322,792.3539102730215,802.8889770507812,2796468,0.0,0.0
2022-05-27 00:00:00+05:30,809.714440565061,815.7486325065855,805.5597638986399,812.7315063476562,2215807,0.0,0.0
2022-05-30 00:00:00+05:30,820.9419119935966,832.3177786163166,816.3915291187105,828.7071533203125,3133717,0.0,0.0
2022-05-31 00:00:00+05:30,801.256708093286,813.1271778428161,801.256708093286,802.5426635742188,4373090,0.0,0.0
2022-06-01 00:00:00+05:30,802.6416716960156,808.6263551687522,799.7729505059425,801.6524658203125,1670031,0.0,0.0
2022-06-02 00:00:00+05:30,801.2072987349758,805.0157171471186,795.3215117901178,797.003173828125,1565763,0.0,0.0
2022-06-03 00:00:00+05:30,799.9213529917103,801.9986611735407,791.3646980435801,791.6119995117188,2052785,0.0,0.0
2022-06-06 00:00:00+05:30,791.6120063069533,793.0463669097369,766.7334542481155,768.9591674804688,3033514,0.0,0.0
2022-06-07 00:00:00+05:30,764.557229954596,764.557229954596,743.6849501753402,744.8720092773438,3774512,0.0,0.0
2022-06-08 00:00:00+05:30,744.7730550296653,744.7730550296653,728.154349644302,730.0833129882812,4103499,0.0,0.0
2022-06-09 00:00:00+05:30,722.0214125874131,728.0555444438177,712.3271464391298,713.909912109375,3729113,0.0,0.0
2022-06-10 00:00:00+05:30,705.3037960564083,711.9809357806449,700.4072148500343,702.0394287109375,3464178,0.0,0.0
