Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,35.22287377767288,35.43523032919398,34.99919128417969,34.99919128417969,11000,0.0,0.0
1996-01-02 00:00:00+05:30,34.99917373314425,35.50599804117505,35.010499669436726,35.372920989990234,203500,0.0,0.0
1996-01-03 00:00:00+05:30,35.37292317653456,35.307799578877614,34.996343872287184,35.16339874267578,58000,0.0,0.0
1996-01-04 00:00:00+05:30,35.10960933936199,35.27949411380235,35.05298180128257,35.166236877441406,111500,0.0,0.0
1996-01-05 00:00:00+05:30,35.166235231962936,35.33612215865615,34.82646569898051,35.1096076965332,39500,0.0,0.0
1996-01-08 00:00:00+05:30,35.109609887941076,35.19455335658954,34.84062583755787,35.1237678527832,107500,0.0,0.0
1996-01-09 00:00:00+05:30,35.12377243165751,35.39275651710655,34.99635721207447,35.2568473815918,114500,0.0,0.0
1996-01-10 00:00:00+05:30,35.25684407808551,35.56263798418952,35.11244320037157,35.50884246826172,113500,0.0,0.0
1996-01-11 00:00:00+05:30,35.50884122254318,35.56263673658374,35.112441968559494,35.336124420166016,67500,0.0,0.0
1996-01-12 00:00:00+05:30,35.33612191917465,35.562634219560465,35.33612191917465,35.35594177246094,57000,0.0,0.0
1996-01-15 00:00:00+05:30,35.3559442748551,35.44937949827381,35.336124420166016,35.336124420166016,18500,0.0,0.0
1996-01-16 00:00:00+05:30,35.33611379739377,35.505998523686706,35.27948411516179,35.46918869018555,62000,0.0,0.0
1996-01-17 00:00:00+05:30,35.469184772740775,35.73250682548237,35.33610989464664,35.63340759277344,139500,0.0,0.0
1996-01-18 00:00:00+05:30,35.633412524015824,35.73251177043892,35.33611478474654,35.67588424682617,105500,0.0,0.0
1996-01-19 00:00:00+05:30,35.67588941211849,36.480011596891565,35.537150447039,36.06096267700195,345000,0.0,0.0
1996-01-22 00:00:00+05:30,36.06096877100439,36.07229471132105,35.746680947874225,35.99301528930664,65500,0.0,0.0
1996-01-23 00:00:00+05:30,35.9930101859805,36.29880189036433,35.95903236984811,36.043975830078125,109500,0.0,0.0
1996-01-24 00:00:00+05:30,36.043976087579935,35.959032626743074,35.56263340984095,35.86842727661133,82500,0.0,0.0
1996-01-25 00:00:00+05:30,35.868423664853275,35.95902900586155,34.883088691211775,35.84577178955078,136500,0.0,0.0
1996-01-26 00:00:00+05:30,35.84577178955078,35.84577178955078,35.84577178955078,35.84577178955078,0,0.0,0.0
1996-01-29 00:00:00+05:30,35.845784361820726,36.3271271599135,35.392757497888255,36.1713981628418,169000,0.0,0.0
1996-01-30 00:00:00+05:30,36.17138388882618,36.52531132413759,36.1005984017639,36.4347038269043,46000,0.0,0.0
1996-01-31 00:00:00+05:30,36.43469956994106,36.46867953763502,36.242165141420585,36.409217834472656,84000,0.0,0.0
1996-02-01 00:00:00+05:30,36.40923314884355,36.695209368507015,36.298807928297585,36.69237518310547,214000,0.0,0.0
1996-02-02 00:00:00+05:30,36.69237572984014,39.58325784370797,36.69520991528392,37.35492706298828,95500,0.0,0.0
1996-02-05 00:00:00+05:30,37.354924443344835,39.328424658790404,37.544633397779116,38.49599075317383,216000,0.0,0.0
1996-02-06 00:00:00+05:30,38.4959924686453,38.507316248916986,36.80846406146477,37.89289855957031,142000,0.0,0.0
1996-02-07 00:00:00+05:30,37.892900759895326,38.05428948046428,35.392755960403825,37.97784423828125,98500,0.0,0.0
1996-02-08 00:00:00+05:30,37.977836566528346,39.2434816096368,37.99765425925239,38.84708023071289,163000,0.0,0.0
1996-02-09 00:00:00+05:30,38.84708171571313,38.96034110847975,38.08259917625573,38.646053314208984,113000,0.0,0.0
1996-02-12 00:00:00+05:30,38.646052079578226,39.80976584060302,38.224168955758145,39.554935455322266,227500,0.0,0.0
1996-02-13 00:00:00+05:30,39.55493225073833,40.48930161359431,38.44501624942949,40.172183990478516,219000,0.0,0.0
1996-02-14 00:00:00+05:30,40.172202724417126,41.055604698150994,39.696521747510396,39.97966384887695,96000,0.0,0.0
1996-02-15 00:00:00+05:30,39.979642521306204,40.659185794319626,39.71348839673952,40.43833541870117,148500,0.0,0.0
1996-02-16 00:00:00+05:30,40.43834761740534,40.26279661737478,39.809771952442226,39.92302703857422,177500,0.0,0.0
1996-02-19 00:00:00+05:30,39.92302352957466,40.48930755127075,39.41336704596733,40.25429916381836,166500,0.0,0.0
1996-02-20 00:00:00+05:30,40.2542881000448,40.28543388549393,39.758789717247005,39.92867660522461,139000,0.0,0.0
1996-02-21 00:00:00+05:30,39.9286766052246,39.9286766052246,39.9286766052246,39.92867660522461,0,0.0,0.0
1996-02-22 00:00:00+05:30,39.92868156855037,40.77244342414254,39.767288572869425,40.61671447753906,118500,0.0,0.0
1996-02-23 00:00:00+05:30,40.616711072729224,40.82906753109526,40.347727089546225,40.73846435546875,182000,0.0,0.0
1996-02-26 00:00:00+05:30,40.73847801395623,40.77245367615687,40.37605654913388,40.444007873535156,72500,0.0,0.0
1996-02-27 00:00:00+05:30,40.44400645797747,40.65919716546218,40.09291310644686,40.43551254272461,123000,0.0,0.0
1996-02-28 00:00:00+05:30,40.43552433020292,40.70450847256666,40.26280746903787,40.48649215698242,54000,0.0,0.0
1996-02-29 00:00:00+05:30,40.48646647513775,40.31940945149105,39.979639996642,40.1636848449707,67500,0.0,0.0
1996-03-01 00:00:00+05:30,40.163694965663446,40.20616453807018,39.365232441183856,40.20050048828125,80000,0.0,0.0
1996-03-04 00:00:00+05:30,40.20050163886767,40.20616568881872,39.61156573568154,40.019290924072266,91000,0.0,0.0
1996-03-05 00:00:00+05:30,40.019290924072266,40.019290924072266,40.019290924072266,40.019290924072266,0,0.0,0.0
1996-03-06 00:00:00+05:30,40.019293067800746,40.48930986961786,39.72482726063604,39.82109451293945,51000,0.0,0.0
1996-03-07 00:00:00+05:30,39.82108192179328,39.809758145269335,38.50730350445733,38.73098373413086,129000,0.0,0.0
1996-03-08 00:00:00+05:30,38.730989575777215,38.50730931236686,37.37474139141489,37.96934127807617,130500,0.0,0.0
1996-03-11 00:00:00+05:30,37.969346957949114,38.2241730501215,37.1623904653959,38.0741081237793,121000,0.0,0.0
1996-03-12 00:00:00+05:30,38.074113623469756,39.0736047619659,37.85609302486712,38.697025299072266,205500,0.0,0.0
1996-03-13 00:00:00+05:30,38.69701661660597,39.186851066830236,38.08259899513298,39.16136932373047,70500,0.0,0.0
1996-03-14 00:00:00+05:30,39.161386500991426,39.744658585491415,39.107588806136505,39.62290954589844,116000,0.0,0.0
1996-03-15 00:00:00+05:30,39.62289549485452,40.121223901309115,39.43035667209415,39.6540412902832,293000,0.0,0.0
1996-03-18 00:00:00+05:30,39.65403398607057,40.54592946843585,39.583248493171624,40.432674407958984,159500,0.0,0.0
1996-03-19 00:00:00+05:30,40.432673804436035,40.48930133382921,40.09290430767342,40.33357238769531,417500,0.0,0.0
1996-03-20 00:00:00+05:30,40.33357238769531,40.33357238769531,40.33357238769531,40.33357238769531,0,0.0,0.0
1996-03-21 00:00:00+05:30,40.33357212220067,40.31941415984468,40.10705768571544,40.21465301513672,117500,0.0,0.0
1996-03-22 00:00:00+05:30,40.21465085130863,40.26278446440625,39.92584485231964,39.990970611572266,23500,0.0,0.0
1996-03-25 00:00:00+05:30,39.99098610365833,40.40720527742737,39.809775358102115,40.18069076538086,125500,0.0,0.0
1996-03-26 00:00:00+05:30,40.180669098740694,40.48929274077726,39.979636443596036,40.42133712768555,176500,0.0,0.0
1996-03-27 00:00:00+05:30,40.42135912202222,40.4893147720904,39.642718453328165,40.0164680480957,89000,0.0,0.0
1996-03-28 00:00:00+05:30,40.01646021214404,40.09290976344991,39.928686881580035,40.03911209106445,16500,0.0,0.0
1996-03-29 00:00:00+05:30,40.03911108656313,40.036276901516594,39.923021830160025,39.985313415527344,39500,0.0,0.0
1996-04-01 00:00:00+05:30,39.98530172861613,39.979637680582584,39.75312328367107,39.93716812133789,38500,0.0,0.0
1996-04-02 00:00:00+05:30,39.9371886587699,40.71582932828705,39.92303069160677,40.44118118286133,133500,0.0,0.0
1996-04-03 00:00:00+05:30,40.44116959042711,40.99895963760529,40.20616122818014,40.956485748291016,187500,0.0,0.0
1996-04-04 00:00:00+05:30,40.956481695066884,40.71581362771853,40.4326716752593,40.6280403137207,58000,0.0,0.0
1996-04-05 00:00:00+05:30,40.6280403137207,40.6280403137207,40.6280403137207,40.6280403137207,0,0.0,0.0
1996-04-08 00:00:00+05:30,40.628046053434744,41.05558890670397,40.48930492178391,40.8743782043457,234000,0.0,0.0
1996-04-09 00:00:00+05:30,40.87438919875763,41.05559994985804,40.48931581261862,40.565765380859375,55500,0.0,0.0
1996-04-10 00:00:00+05:30,40.56575789836595,41.16884745540853,40.206166327833394,41.132041931152344,150000,0.0,0.0
1996-04-11 00:00:00+05:30,41.132045263087285,40.964988176375435,40.09291449719714,40.37322235107422,166500,0.0,0.0
1996-04-12 00:00:00+05:30,40.37320917994278,40.31941151875611,40.14952894282284,40.175010681152344,41500,0.0,0.0
1996-04-15 00:00:00+05:30,40.17502700890983,41.33874105667771,40.149545260224144,41.00746536254883,97000,0.0,0.0
1996-04-16 00:00:00+05:30,41.007458557526576,43.60387031704772,41.33873419668161,43.32072830200195,246500,0.0,0.0
1996-04-17 00:00:00+05:30,43.32073049587215,45.41597978515776,43.15084355007948,44.34853744506836,296000,0.0,0.0
1996-04-18 00:00:00+05:30,44.34852715699235,45.132827285753166,43.27825087983544,44.071044921875,168000,0.0,0.0
1996-04-19 00:00:00+05:30,44.07105217291335,44.17015360467527,43.37735511179256,43.765262603759766,140500,0.0,0.0
1996-04-22 00:00:00+05:30,43.7652583595888,43.88700733841122,41.45764860729458,42.98378372192383,220500,0.0,0.0
1996-04-23 00:00:00+05:30,42.98378547923788,43.32072514384352,41.740792296619574,42.97246170043945,388500,0.0,0.0
1996-04-24 00:00:00+05:30,42.972470858698244,44.1701605405656,43.31507032551564,43.90117645263672,208000,0.0,0.0
1996-04-25 00:00:00+05:30,44.73643848476875,45.5858645319479,44.17015445331598,45.348026275634766,929500,0.0,0.0
1996-04-26 00:00:00+05:30,44.172975411319996,45.29988351737824,44.00025864373643,44.96010971069336,324500,0.0,0.0
1996-04-29 00:00:00+05:30,44.96011793694917,44.730773599756624,43.74544061313511,44.328712463378906,137500,0.0,0.0
